timeData1,valuesData1
0,0.000650356423323802
0.01,0.00291456328305693
0.02,0.013059515954786
0.0200000002025999,0.0130595163774109
0.0200000006077996,0.0130595172226606
0.0200000014923081,0.013059519067752
0.0200000032415297,0.0130595227166419
0.0200000049907514,0.0130595263655317
0.0200000076807125,0.0130595319768112
0.020000012876806,0.0130595428159019
0.0200000244468253,0.013059566951051
0.0200000419008428,0.0130596033602652
0.0200000593548603,0.0130596397694795
0.0200000950519898,0.0130597142339652
0.0200001442324023,0.0130598168246828
0.020000215569905,0.0130599656352601
0.0200003132999899,0.0130601695009664
0.0200004797494758,0.0130605167158699
0.020000830678186,0.0130612487558491
0.0200018326097137,0.0130633387926957
0.0200030404466247,0.0130658583497502
0.0200050777077106,0.0130701080919912
0.020008931103036,0.0130781463041764
0.0200167673048683,0.0130944926812633
0.0200338358255808,0.0131300977463005
0.0200692724519467,0.013204018820523
0.0201432373191093,0.013358310100368
0.0202966526096992,0.0136783355724731
0.0206019766665035,0.0143152438952884
0.0212037613424857,0.015673392286327
0.0223953480274472,0.0187189611560445
0.0246120880174091,0.0261279018503778
0.0286319748518065,0.0477239196477716
0.03,0.0584755132527757
0.0307066742660613,0.065069299412153
0.0321200227981839,0.0804868779938314
0.0335333713303065,0.0994090981425603
0.0359833555993765,0.14339264788627
0.0384333398684466,0.206743704091594
0.04,0.26100628467792
0.0403247662322122,0.274469985135008
0.0409742986966366,0.302165694406914
0.0419347567493402,0.348868323033737
0.0428952148020437,0.40258074091892
0.0447073448826433,0.526898151875237
0.0465194749632429,0.688768550840555
0.0483316050438424,0.899094826423086
0.05,1.14886849550128
0.050240047641922,1.1917888307845
0.050720142925766,1.27762950135095
0.0514012623903953,1.41218767031996
0.0520823818550247,1.55973979016036
0.0536307464687193,1.95130055849284
0.055179111082414,2.43553138242005
0.0570785343693057,3.18868550474658
0.0589779576561974,4.15032218111025
0.06,4.76747324495547
0.0602608711681578,4.94498765991145
0.0607826135044734,5.30001648982342
0.0615913405193948,5.90359577306173
0.0624000675343162,6.56569986250996
0.0643912145443453,8.4671096419388
0.0668482066970625,11.3788319869921
0.068172182233739,13.216401883308
0.069392132001739,15.0706768965535
0.07,16.0410650412303
0.070394554937733,16.6997469187699
0.0711836648131991,18.0396376666988
0.0723400582038083,20.0807638253429
0.074730292438002,24.4949557597528
0.0771205266721957,28.9391192361923
0.0795107609063894,33.1421845042024
0.0795107930053664,33.1422380911998
0.0795108572033202,33.1423452651944
0.0795110059007721,33.142593505192
0.079511208397806,33.1429315598295
0.0795115763257415,33.1435457897889
0.0795124179467469,33.1449508172033
0.0795139342215647,33.1474821319793
0.0795170466320041,33.1526780835589
0.0795230962248612,33.1627774557891
0.0795344891215014,33.181797100031
0.07955605272358,33.2177960257706
0.0795955406289087,33.2837183223498
0.0796667760688855,33.4026409079367
0.0797932694636823,33.6138127849378
0.08,33.9589349587696
0.0802693112343275,34.3888579515367
0.0808079337029826,35.2487039370709
0.08274484224747,38.0745951194619
0.0846817507919575,40.5085166289566
0.0874823776166435,43.3358401302026
0.09,45.2325267550445
0.0906697187946946,45.6444206863592
0.0920091563840839,46.3778869676406
0.0937562189089417,47.1652442783043
0.0971292770093601,48.2513689335056
0.1,48.8511315044987
0.100964707595195,49.0018757041577
0.102894122785584,49.2482569470704
0.105463677658959,49.4862206399353
0.11,49.7389937153221
0.111505746178867,49.7912847507853
0.116906370045737,49.906913820863
0.12,49.9415244867472
0.122573770406967,49.9602136075717
0.1277213112209,49.9815934596672
0.13,49.9869404840452
0.133490206329885,49.9922533924326
0.14,49.9970854367169
0.144991589548619,49.9986213653703
0.15,50
0.15455271484766,50
0.16,50
0.163794430276651,50
0.17,50
0.173306232645748,50
0.18,50
0.182770759842576,50
0.188312279527728,50
0.19,50
0.193208430137394,50
0.2,50
0.200168708869549,50
0.200506126608646,50
0.200843544347744,50
0.201359474938907,50
0.202052144695875,50
0.203145416453085,50
0.205022862151339,50
0.208138311921719,50
0.21,50
0.210057605660252,50
0.210172816980757,50
0.210351228067044,50
0.210636160670387,50
0.210921093273731,50
0.211607436875354,50
0.213947364229821,50
0.22,50
0.22005930531911,50
0.220177915957329,50
0.220348544018606,50
0.22064895831045,50
0.220949372602293,50
0.221487721177995,50
0.222772543658192,50
0.22587325299152,50
0.23,50
0.230182643138833,50
0.2305479294165,50
0.230834022977461,50
0.230999999999984,50
0.230999999999988,50
0.231000000147283,50
0.231000000441873,50
0.231000000476997,50
0.23100000051212,50
0.231000000527926,50
0.231000000543732,50
0.231000000567441,50
0.231000000591149,50
0.231000000614858,50
0.231000000650421,50
0.231000000685984,50
0.231000000721547,50
0.231000000774891,50
0.231000000828235,50
0.23100000088158,50
0.231000000961596,50
0.231000001041613,50
0.231000001161638,50
0.231000001281662,50
0.231000001401687,50
0.231000001581724,50
0.231000001761762,50
0.231000002031818,50
0.231000002301873,50
0.231000003652153,50
0.231000005451769,50
0.231000006299573,50
0.231000006553915,50
0.231000006808256,50
0.231000007189768,50
0.23100000757128,50
0.231000007952792,50
0.23100000852506,50
0.231000009097328,50
0.231000009669596,50
0.231000010241864,50
0.231000011100265,50
0.231000011958667,50
0.231000012817069,50
0.231000014104672,50
0.231000015392275,50
0.231000017323679,50
0.231000019255083,50
0.23100002215219,50
0.231000025049296,50
0.231000038936123,50
0.23100005282295,50
0.231000073806807,50
0.231000094790665,50
0.231000134773206,50
0.231000146767968,50
0.231000150366397,50
0.231000153964825,50
0.231000159362468,50
0.231000164760111,50
0.231000172856576,50
0.23100018095304,50
0.231000189049505,50
0.231000201194202,50
0.231000213338899,50
0.231000225483595,50
0.231000243700641,50
0.231000261917686,50
0.231000289243254,50
0.231000316568822,50
0.231000354617206,50
0.23100039266559,50
0.231000563597734,50
0.231000734529878,50
0.231000964019635,50
0.231001244041463,50
0.231001825365844,50
0.231002406690226,50
0.231002988014608,50
0.231003751375343,50
0.231004718697795,50
0.231005686020247,50
0.231007305199424,50
0.23100941043483,50
0.231012174660438,50
0.23101300392812,50
0.231013833195802,50
0.231015077097326,50
0.23101632099885,50
0.231017900303184,50
0.231019479607518,50
0.231025749050542,50
0.231032018493565,50
0.231038287936589,50
0.231038616037349,50
0.23103927223887,50
0.231041152488348,50
0.231043669137369,50
0.231048523400627,50
0.231053377663885,50
0.231058231927142,50
0.231065114521524,50
0.231073457855937,50
0.231081801190351,50
0.231090144524765,50
0.231100852760292,50
0.231111560995819,50
0.231122269231346,50
0.231132977466873,50
0.2311436857024,50
0.231154393937927,50
0.231167731399977,50
0.231181068862028,50
0.231194406324078,50
0.231213820484413,50
0.231237241471046,50
0.231266251114268,50
0.231304150859034,50
0.231355258423634,50
0.231440402022608,50
0.231574545505597,50
0.231800909810455,50
0.232038287936573,50
0.232038287936575,50
0.232038288210407,50
0.232038288758071,50
0.232038289305735,50
0.232038290668391,50
0.232038292031047,50
0.232038293862546,50
0.232038295694045,50
0.232038298397799,50
0.232038301745763,50
0.232038306560707,50
0.232038311375651,50
0.232038316190594,50
0.232038321005538,50
0.232038325820482,50
0.232038337926341,50
0.232038354032704,50
0.232038370139068,50
0.232038390905239,50
0.23203841167141,50
0.232038445572644,50
0.232038490062539,50
0.232038534552434,50
0.232038579042329,50
0.232038634885718,50
0.232038703001197,50
0.232038785333018,50
0.232038867664838,50
0.232038983708102,50
0.232039099751365,50
0.232039274376947,50
0.232039485741193,50
0.232039787060643,50
0.232040211641833,50
0.232040953818608,50
0.232042611980363,50
0.232045280379213,50
0.232047948778062,50
0.232050617176912,50
0.232053285575761,50
0.232055953974611,50
0.23205862237346,50
0.23206129077231,50
0.232063959171159,50
0.232066627570009,50
0.232069295968858,50
0.232069684769499,50
0.232070462370781,50
0.232071667348831,50
0.232074249405349,50
0.232076831461867,50
0.232080634374392,50
0.232084437286916,50
0.23208905704922,50
0.232093676811524,50
0.232100079813642,50
0.23210648281576,50
0.232116612119648,50
0.232129051351579,50
0.232148552638114,50
0.23217683785932,50
0.232221928417458,50
0.232267018975596,50
0.232297844895476,50
0.232328670815355,50
0.232359496735235,50
0.232382640923091,50
0.232413445250192,50
0.232444249577293,50
0.232448486898269,50
0.232456961540221,50
0.232474752072088,50
0.232514666271118,50
0.232567247868869,50
0.23261982946662,50
0.232686749391767,50
0.232753669316913,50
0.232841857743559,50
0.232930046170206,50
0.233054451105088,50
0.233178856039971,50
0.233375220045297,50
0.233444249577277,50
0.233444249577279,50
0.233444249909044,50
0.233444250108103,50
0.233444250126018,50
0.233444250143934,50
0.233444250170807,50
0.23344425019768,50
0.233444250224553,50
0.233444250251426,50
0.233444250291735,50
0.233444250332045,50
0.233444250372354,50
0.233444250432818,50
0.233444250493282,50
0.233444250553746,50
0.233444250644443,50
0.233444250735139,50
0.233444250871183,50
0.233444251007228,50
0.233444251143272,50
0.233444251347339,50
0.233444251551405,50
0.233444252571738,50
0.233444252877838,50
0.233444253183938,50
0.233444254714437,50
0.233444256244936,50
0.233444256453296,50
0.233444256661657,50
0.233444256974197,50
0.233444257286737,50
0.233444257755548,50
0.233444258224358,50
0.233444258693169,50
0.233444259396384,50
0.2334442600996,50
0.233444260802816,50
0.233444261857639,50
0.233444262912463,50
0.233444263967286,50
0.233444265549521,50
0.233444267131757,50
0.23344426950511,50
0.233444271878463,50
0.233444283745228,50
0.233444295611992,50
0.233444314342494,50
0.233444333072996,50
0.233444366952434,50
0.23344438148906,50
0.233444396025686,50
0.23344440170976,50
0.233444407393835,50
0.233444413077909,50
0.233444418761983,50
0.233444427288094,50
0.233444435814205,50
0.233444444340316,50
0.233444457129483,50
0.23344446991865,50
0.233444482707817,50
0.233444501891567,50
0.233444521075317,50
0.233444549850943,50
0.233444578626568,50
0.233444618576837,50
0.233444658527106,50
0.233444837819577,50
0.233445017112048,50
0.233445260239528,50
0.233445558057932,50
0.233446153186863,50
0.233446748315794,50
0.233447343444725,50
0.233448131106652,50
0.233449131136994,50
0.233450438405455,50
0.233451745673917,50
0.233453956947962,50
0.233455011832926,50
0.233456066717891,50
0.233457236950905,50
0.23345840718392,50
0.233459901268934,50
0.233461395353948,50
0.233463100145389,50
0.233464804936829,50
0.233471111221518,50
0.233477417506206,50
0.233477631019657,50
0.233478058046559,50
0.233479356980501,50
0.23348130506899,50
0.233484663947226,50
0.233487483613161,50
0.233490303279097,50
0.233493122945032,50
0.233499103502609,50
0.233505084060186,50
0.233514464120879,50
0.233523844181571,50
0.233526658199779,50
0.233529472217986,50
0.233535959970406,50
0.233539058114033,50
0.23354215625766,50
0.233552794368082,50
0.233563432478505,50
0.233574070588928,50
0.23358470869935,50
0.233595346809773,50
0.233608217356123,50
0.233621087902474,50
0.233637884379107,50
0.233654680855741,50
0.233678613487414,50
0.233707447582847,50
0.233746771477633,50
0.233801186299355,50
0.233887790624804,50
0.234054047880431,50
0.23433145529545,50
0.23447741750619,50
0.234477417506193,50
0.234477417854426,50
0.234477418550892,50
0.234477419247359,50
0.23447742100206,50
0.234477422756761,50
0.234477424511463,50
0.23447742681841,50
0.234477429843076,50
0.234477434024174,50
0.234477439947773,50
0.234477445871371,50
0.23447745179497,50
0.234477473509465,50
0.234477489501749,50
0.23447751043386,50
0.234477531365972,50
0.234477563386045,50
0.234477605228188,50
0.234477647070331,50
0.234477688912474,50
0.234477730754617,50
0.234477792526656,50
0.234477854298694,50
0.234477943671247,50
0.2344780330438,50
0.234478157199314,50
0.234478281354827,50
0.234478468172224,50
0.234478698736493,50
0.234479034745955,50
0.23447952310395,50
0.234480429260431,50
0.234482991161072,50
0.234485553061713,50
0.234488114962354,50
0.234490676862995,50
0.234493238763637,50
0.234495800664278,50
0.234498362564919,50
0.23450092446556,50
0.234503486366202,50
0.234506048266843,50
0.234508610167484,50
0.234511172068125,50
0.234513733968766,50
0.234516978053663,50
0.23452022213856,50
0.234524432266883,50
0.234528642395205,50
0.234534338355487,50
0.234540034315768,50
0.234548536017528,50
0.234558935486444,50
0.234573858204396,50
0.234595189716738,50
0.234633042859369,50
0.234670896002,50
0.234708749144631,50
0.234746602287261,50
0.234771489605763,50
0.234796376924265,50
0.234821264242766,50
0.234852538272139,50
0.234883812301511,50
0.234927406985384,50
0.234971001669257,50
0.235026933137483,50
0.235082864605709,50
0.235092874599796,50
0.235112894587971,50
0.235155618412615,50
0.235277736002536,50
0.235399853592456,50
0.235521971182376,50
0.235644088772296,50
0.235837036182924,50
0.236082864605693,50
0.236082864605695,50
0.236082864936328,50
0.236082865134709,50
0.236082865194223,50
0.236082865212077,50
0.236082865229931,50
0.236082865256712,50
0.236082865283494,50
0.236082865323666,50
0.236082865363838,50
0.23608286540401,50
0.236082865464268,50
0.236082865524526,50
0.236082865584783,50
0.23608286567517,50
0.236082865765557,50
0.236082865855944,50
0.236082865991525,50
0.236082866127105,50
0.236082866330476,50
0.236082866533846,50
0.236082866838902,50
0.236082867143958,50
0.236082868669238,50
0.236082870628953,50
0.236082871613073,50
0.236082871908308,50
0.236082872203544,50
0.236082872646398,50
0.236082873089252,50
0.236082873532106,50
0.236082874196387,50
0.236082874860668,50
0.236082875524949,50
0.23608287618923,50
0.236082877185652,50
0.236082878182073,50
0.236082879676705,50
0.236082881171338,50
0.236082883413286,50
0.236082885655234,50
0.236082889018156,50
0.236082892381079,50
0.236082907332488,50
0.236082922283898,50
0.236082945228467,50
0.236082968173035,50
0.236083014248646,50
0.236083018395451,50
0.236083022542256,50
0.23608302668906,50
0.236083032909268,50
0.236083039129475,50
0.236083048459786,50
0.236083057790097,50
0.236083067120408,50
0.236083081115875,50
0.236083095111342,50
0.236083109106808,50
0.236083130100008,50
0.236083151093208,50
0.236083182583008,50
0.236083214072808,50
0.236083257271438,50
0.236083300470068,50
0.236083493778931,50
0.236083687087793,50
0.236083958269058,50
0.236084229450322,50
0.236084797697774,50
0.236085365945226,50
0.236085934192677,50
0.236086731752912,50
0.236087731124154,50
0.236089041486129,50
0.236089535118143,50
0.236090028750157,50
0.23609163244878,50
0.236093236147402,50
0.236095490216491,50
0.236096588434931,50
0.236097686653371,50
0.236099142394197,50
0.236100598135024,50
0.236106414688031,50
0.236112231241038,50
0.236118047794045,50
0.236118134861873,50
0.236118308997529,50
0.236118960745982,50
0.236119975387572,50
0.236121620645933,50
0.236126278728453,50
0.236130936810973,50
0.236135594893494,50
0.236141733038586,50
0.236143574482113,50
0.236145415925641,50
0.236151290822614,50
0.236153773995663,50
0.236156257168713,50
0.236162530190672,50
0.23616880321263,50
0.236175076234588,50
0.236183994961558,50
0.236192913688527,50
0.236201832415496,50
0.236210751142466,50
0.236221634875717,50
0.236232518608968,50
0.236243402342219,50
0.23625780951094,50
0.236272216679662,50
0.236292262729264,50
0.236312308778867,50
0.236343295018472,50
0.2363810047006,50
0.23644103654706,50
0.236526154086302,50
0.236713315922622,50
0.236997972583313,50
0.237118047794029,50
0.237118047794031,50
0.237118048151993,50
0.237118048867917,50
0.237118049429518,50
0.23711805096521,50
0.237118052500903,50
0.237118054439873,50
0.237118056378844,50
0.237118059284621,50
0.237118062980135,50
0.23711806667565,50
0.237118074690698,50
0.237118088655919,50
0.23711810262114,50
0.237118120475434,50
0.237118138329727,50
0.23711816358606,50
0.237118195042718,50
0.237118240088068,50
0.237118285133417,50
0.237118330178767,50
0.237118375224116,50
0.237118438512118,50
0.237118501800119,50
0.237118593247098,50
0.237118684694077,50
0.237118812564235,50
0.237118940434393,50
0.237119134547933,50
0.237119375408227,50
0.237119730634291,50
0.237120254353334,50
0.237121261988474,50
0.237123897839477,50
0.237126533690479,50
0.237129169541482,50
0.237131805392485,50
0.237134441243487,50
0.23713707709449,50
0.237139712945492,50
0.237142348796495,50
0.237144984647497,50
0.2371476204985,50
0.237150256349503,50
0.237152892200505,50
0.237155528051508,50
0.237159023145874,50
0.23716251824024,50
0.237167111234405,50
0.23717170422857,50
0.237178045081965,50
0.23718438593536,50
0.23719422838882,50
0.237206648306916,50
0.237225247741493,50
0.237253807875826,50
0.237302469976373,50
0.237351132076919,50
0.237383740659052,50
0.237416349241184,50
0.237448957823316,50
0.237481566405448,50
0.237514174987581,50
0.237555935203605,50
0.23759769541963,50
0.237652722021596,50
0.237707748623562,50
0.237777861308837,50
0.237847973994112,50
0.237939507944579,50
0.238031041895046,50
0.238158102431518,50
0.23828516296799,50
0.238480344073595,50
0.23872326066988,50
0.239083370237823,50
0.239473179158671,50
0.24,50
0.240083370237808,50
0.240083370237811,50
0.240083370502793,50
0.240083370661782,50
0.240083370820771,50
0.240083370834131,50
0.240083370847491,50
0.240083370867532,50
0.240083370887572,50
0.240083370917632,50
0.240083370947692,50
0.240083370992783,50
0.240083371037873,50
0.240083371082963,50
0.240083371150599,50
0.240083371218234,50
0.24008337128587,50
0.240083371387323,50
0.240083371488776,50
0.240083371640956,50
0.240083371793136,50
0.240083372021406,50
0.240083372249676,50
0.240083373391025,50
0.24008337373343,50
0.240083374075835,50
0.240083375787858,50
0.240083376798352,50
0.2400833771015,50
0.240083377404648,50
0.24008337785937,50
0.240083378314092,50
0.240083378768814,50
0.240083379223536,50
0.240083379905619,50
0.240083380587702,50
0.240083381269785,50
0.240083381951868,50
0.240083382974992,50
0.240083383998117,50
0.240083385532804,50
0.24008338706749,50
0.24008338936952,50
0.240083391671551,50
0.240083395124596,50
0.240083398577641,50
0.240083413766281,50
0.24008342895492,50
0.240083452336097,50
0.240083475717275,50
0.240083523240553,50
0.240083527517648,50
0.240083531794743,50
0.240083538210385,50
0.240083544626028,50
0.24008355104167,50
0.240083560665134,50
0.240083570288598,50
0.240083579912062,50
0.240083594347258,50
0.240083608782453,50
0.240083630435247,50
0.240083652088041,50
0.240083673740834,50
0.240083706220025,50
0.240083738699215,50
0.240083896171149,50
0.240084053643083,50
0.240084278938236,50
0.240084559261736,50
0.240084898483929,50
0.240085380817113,50
0.240085863150297,50
0.240086560174437,50
0.240087257198578,50
0.240088326233591,50
0.240089395268605,50
0.240091106315938,50
0.24009319010361,50
0.240093962372074,50
0.240094734640538,50
0.240095893043234,50
0.240097051445931,50
0.24009857855734,50
0.240100105668749,50
0.240105761333077,50
0.240111416997406,50
0.240117072661734,50
0.240117154015321,50
0.240117316722495,50
0.240117911595435,50
0.240118842880455,50
0.240120317863616,50
0.240123824474842,50
0.240127331086068,50
0.240130837697294,50
0.240136101160879,50
0.240138912202719,50
0.240141723244558,50
0.240149324257546,50
0.240151604561443,50
0.240153884865339,50
0.240157305321184,50
0.240160725777029,50
0.240164647244557,50
0.240168568712085,50
0.240175988549415,50
0.240183408386745,50
0.240190828224076,50
0.24020039539707,50
0.240209962570065,50
0.240219529743059,50
0.240229096916054,50
0.240241488306489,50
0.240253879696924,50
0.240270010130656,50
0.240286140564388,50
0.240309092227704,50
0.240337394515193,50
0.240375414325647,50
0.240430415132044,50
0.240514548095605,50
0.240680608251024,50
0.240940196478305,50
0.241117072661718,50
0.241117072661721,50
0.241117073000088,50
0.241117073676823,50
0.241117074202209,50
0.241117075627161,50
0.241117077052112,50
0.241117078927138,50
0.241117080802164,50
0.241117083575817,50
0.24111708634947,50
0.241117091396773,50
0.241117098382082,50
0.241117111467738,50
0.241117127362428,50
0.241117143257118,50
0.241117163544289,50
0.241117188105307,50
0.241117221047074,50
0.241117265615535,50
0.241117310183997,50
0.241117354752458,50
0.24111739932092,50
0.241117461465796,50
0.241117523610672,50
0.241117613672033,50
0.241117703733393,50
0.241117829459969,50
0.241117955186545,50
0.241118144685653,50
0.241118378791041,50
0.241118721070441,50
0.241119220444577,50
0.241120156094383,50
0.241122740899548,50
0.241125325704713,50
0.241127910509878,50
0.241130495315043,50
0.241133080120208,50
0.241135664925373,50
0.241138249730538,50
0.241140834535704,50
0.241143419340869,50
0.241146004146034,50
0.241148588951199,50
0.241151173756364,50
0.241153758561529,50
0.241157233944705,50
0.24116070932788,50
0.241165260807729,50
0.241169812287578,50
0.241176071846379,50
0.24118233140518,50
0.241192015120016,50
0.241204131752736,50
0.241222309073792,50
0.241249671456148,50
0.241301202154442,50
0.241352732852736,50
0.241386474008934,50
0.241420215165132,50
0.241447099216127,50
0.241473983267121,50
0.241509309169593,50
0.241544635072065,50
0.241593931255076,50
0.241643227438088,50
0.241705991293088,50
0.241768755148087,50
0.241848595483919,50
0.24192843581975,50
0.242034511455858,50
0.242140587091967,50
0.242291875775271,50
0.242443164458576,50
0.242687004003548,50
0.243000524915213,50
0.243498690756066,50
0.244306390096604,50
0.246265495645789,50
0.25,50
0.250067041154875,50
0.250201123464624,50
0.250371891726818,50
0.250720680100433,50
0.250999999999982,50
0.250999999999987,50
0.251000000286892,50
0.251000000459035,50
0.251000000631178,50
0.251000000668225,50
0.251000000705272,50
0.251000000742318,50
0.251000000779365,50
0.251000000834936,50
0.251000000890506,50
0.251000000946077,50
0.251000001029432,50
0.251000001112788,50
0.251000001196144,50
0.251000001321177,50
0.251000001446211,50
0.251000001633761,50
0.251000001821312,50
0.251000002102637,50
0.251000002383963,50
0.25100000379059,50
0.251000005711841,50
0.251000006476435,50
0.25100000724103,50
0.251000007562943,50
0.251000007884856,50
0.251000008367726,50
0.251000008850596,50
0.251000009333466,50
0.251000010057771,50
0.251000010782075,50
0.25100001150638,50
0.251000012230685,50
0.251000013317142,50
0.251000014403599,50
0.251000016033285,50
0.251000017662971,50
0.2510000201075,50
0.251000022552028,50
0.251000034774672,50
0.251000046997315,50
0.251000065948267,50
0.251000084899219,50
0.251000119788367,50
0.251000135053863,50
0.251000150319359,50
0.251000156460799,50
0.25100016260224,50
0.25100016874368,50
0.25100017488512,50
0.251000181026561,50
0.251000190238721,50
0.251000199450882,50
0.251000208663042,50
0.251000222481283,50
0.251000236299524,50
0.251000257026885,50
0.251000277754246,50
0.251000298481608,50
0.25100032957265,50
0.251000360663692,50
0.251000406274461,50
0.251000451885231,50
0.251000652801918,50
0.251000853718604,50
0.251001136695723,50
0.251001419672843,50
0.251002007059414,50
0.251002594445986,50
0.251003181832557,50
0.251004001866713,50
0.251005035638631,50
0.251006393885256,50
0.251008099306813,50
0.251010287452139,50
0.251012475597464,50
0.251013509174988,50
0.251014542752511,50
0.251016015468999,50
0.251017488185486,50
0.251023045726344,50
0.251028603267202,50
0.251028771151637,50
0.251029106920506,50
0.251030044346842,50
0.251031453126572,50
0.251033709311675,50
0.251035463740642,50
0.25103721816961,50
0.251041212127508,50
0.251045206085406,50
0.251050215393761,50
0.251057332847632,50
0.251059468083794,50
0.251061603319955,50
0.25106408067322,50
0.251066558026485,50
0.251071635933997,50
0.251076713841509,50
0.251079590252479,50
0.251082466663448,50
0.251088815013732,50
0.251095163364017,50
0.251101511714302,50
0.251110330532527,50
0.251119149350752,50
0.251127968168977,50
0.251138864339739,50
0.251149760510501,50
0.25116319077419,50
0.25117662103788,50
0.251194704552411,50
0.251212788066943,50
0.251240976016577,50
0.251269163966212,50
0.251325504356476,50
0.25138184474674,50
0.251560057554032,50
0.251738270361325,50
0.252028603267184,50
0.252028603267188,50
0.252028603664863,50
0.252028604460214,50
0.252028605057009,50
0.25202860670855,50
0.252028608360091,50
0.252028610354479,50
0.252028612348868,50
0.252028614343256,50
0.252028618281002,50
0.2520286236603,50
0.252028632273481,50
0.252028646242536,50
0.252028660211591,50
0.252028678963998,50
0.252028697716405,50
